ELEVATION,LATITUDE,LONGITUDE,DATE,DAILYMaximumDryBulbTemp,DAILYMinimumDryBulbTemp,DAILYAverageDryBulbTemp,DAILYDeptFromNormalAverageTemp,DAILYAverageRelativeHumidity,DAILYAverageDewPointTemp,DAILYAverageWetBulbTemp,DAILYHeatingDegreeDays,DAILYCoolingDegreeDays,DAILYSunrise,DAILYSunset,DAILYPrecip,DAILYSnowfall,DAILYSnowDepth,DAILYAverageStationPressure,DAILYAverageWindSpeed,DAILYPeakWindSpeed,PeakWindDirection,DAILYSustainedWindSpeed,DAILYSustainedWindDirection
42.7,40.77898,-73.96925,09-09-06 23:59,82,67,74,3.5,,,,0,9,531,1814,0,0,0,29.88,,,,,
42.7,40.77898,-73.96925,08-09-06 23:59,81,66,74,3.2,,,,0,9,530,1815,0,0,0,29.92,,,,,
42.7,40.77898,-73.96925,07-09-06 23:59,80,61,70,-1.1,,,,0,5,529,1817,0,0,0,29.91,,,,,
42.7,40.77898,-73.96925,06-09-06 23:59,75,60,68,-3.4,,,,0,3,528,1819,0,0,0,29.82,,,,,
42.7,40.77898,-73.96925,05-09-06 23:59,69,61,65,-6.7,,,,0,0,527,1820,0.46,0,0,29.88,,,,,
42.7,40.77898,-73.96925,04-09-06 23:59,75,60,68,-4,,,,0,3,526,1822,0,0,0,29.92,,,,,
42.7,40.77898,-73.96925,03-09-06 23:59,75,63,69,-3.2,,,,0,4,525,1824,T,0,0,29.89,,,,,
42.7,40.77898,-73.96925,02-09-06 23:59,66,59,62,-10.5,,,,3,0,524,1825,1.24,0,0,29.9,,,,,
42.7,40.77898,-73.96925,01-09-06 23:59,67,60,64,-8.7,,,,1,0,523,1827,0.11,0,0,30.08,,,,,
42.7,40.77898,-73.96925,31-08-06 23:59,72,61,66,-7,,,,0,1,523,1829,0,0,0,30.03,,,,,
42.7,40.77898,-73.96925,30-08-06 23:59,73,62,68,-5.2,,,,0,3,522,1830,0.15,0,0,29.8,,,,,
42.7,40.77898,-73.96925,29-08-06 23:59,71,64,68,-5.4,,,,0,3,521,1832,0.44,0,0,29.68,,,,,
42.7,40.77898,-73.96925,28-08-06 23:59,77,70,74,0.4,,,,0,9,520,1833,0.35,0,0,29.76,,,,,
42.7,40.77898,-73.96925,27-08-06 23:59,74,62,68,-5.8,,,,0,3,519,1835,0.67,0,0,29.96,,,,,
42.7,40.77898,-73.96925,26-08-06 23:59,69,63,66,-8,,,,0,1,518,1837,0.78,0,0,29.99,,,,,
42.7,40.77898,-73.96925,25-08-06 23:59,74,66,70,-4.2,,,,0,5,517,1838,0.11,0,0,29.86,,,,,
42.7,40.77898,-73.96925,24-08-06 23:59,83,66,74,-0.4,,,,0,9,516,1840,0.82,0,0,29.83,,,,,
42.7,40.77898,-73.96925,23-08-06 23:59,88,68,78,3.5,,,,0,13,515,1841,0,0,0,29.83,,,,,
42.7,40.77898,-73.96925,22-08-06 23:59,86,69,78,3.3,,,,0,13,514,1843,0,0,0,29.89,,9,260,7,310
42.7,40.77898,-73.96925,21-08-06 23:59,86,69,78,3.2,,,,0,13,513,1844,0,0,0,29.84,,,,,
42.7,40.77898,-73.96925,20-08-06 23:59,88,71,80,5,,,,0,15,512,1846,0.06,0,0,29.66,,,,,
42.7,40.77898,-73.96925,19-08-06 23:59,82,69,76,0.9,,,,0,11,511,1847,T,0,0,29.88,,20,360,12,100
42.7,40.77898,-73.96925,18-08-06 23:59,82,70,76,0.8,,,,0,11,510,1849,0,0,0,30.05,2.8,14,150,10,130
42.7,40.77898,-73.96925,17-08-06 23:59,86,69,78,2.7,,,,0,13,509,1850,0,0,0,30.07,5.8,15,40,12,60
42.7,40.77898,-73.96925,16-08-06 23:59,85,67,76,0.6,,,,0,11,508,1851,0,0,0,29.96,4.3,15,270,10,360
42.7,40.77898,-73.96925,15-08-06 23:59,80,69,74,-1.5,,,,0,9,507,1853,0.18,0,0,29.73,4.2,24,260,14,220
42.7,40.77898,-73.96925,14-08-06 23:59,85,66,76,0.4,,,,0,11,506,1854,0,0,0,29.79,5.9,21,230,14,220
42.7,40.77898,-73.96925,13-08-06 23:59,80,60,70,-5.7,,,,0,5,505,1856,0,0,0,29.91,3,17,350,13,260
42.7,40.77898,-73.96925,12-08-06 23:59,77,62,70,-5.8,,,,0,5,504,1857,0,0,0,29.89,4.1,18,350,12,360
42.7,40.77898,-73.96925,11-08-06 23:59,78,65,72,-3.9,,,,0,7,503,1858,0,0,0,29.77,7.3,22,50,15,50
42.7,40.77898,-73.96925,10-08-06 23:59,84,67,76,0,,,,0,11,502,1900,2.51,0,0,29.71,4.8,38,60,31,50
42.7,40.77898,-73.96925,09-08-06 23:59,84,67,76,-0.1,,,,0,11,501,1901,0,0,0,29.95,4.9,23,230,17,70
42.7,40.77898,-73.96925,08-08-06 23:59,87,72,80,3.9,,,,0,15,500,1902,0,0,0,29.84,6.5,18,50,13,40
42.7,40.77898,-73.96925,07-08-06 23:59,87,75,81,4.8,,,,0,16,459,1904,0,0,0,29.88,6.7,24,210,15,200
42.7,40.77898,-73.96925,06-08-06 23:59,84,72,78,1.7,,,,0,13,458,1905,0,0,0,30.04,7.8,20,60,15,40
42.7,40.77898,-73.96925,05-08-06 23:59,89,72,80,3.7,,,,0,15,457,1906,0,0,0,29.9,3.3,17,60,13,40
42.7,40.77898,-73.96925,04-08-06 23:59,89,76,82,5.6,,,,0,17,456,1907,0,0,0,29.7,3.6,20,290,14,30
42.7,40.77898,-73.96925,03-08-06 23:59,96,78,87,10.6,,,,0,22,455,1908,0.01,0,0,29.64,6.7,26,340,17,350
42.7,40.77898,-73.96925,02-08-06 23:59,97,83,90,13.5,,,,0,25,454,1909,0,0,0,29.69,6.4,18,360,13,360
42.7,40.77898,-73.96925,01-08-06 23:59,95,79,87,10.5,,,,0,22,453,1911,0,0,0,29.74,5.6,18,360,13,250
42.7,40.77898,-73.96925,31-07-06 23:59,90,74,82,5.4,,,,0,17,452,1912,0,0,0,29.73,,20,160,10,230
42.7,40.77898,-73.96925,30-07-06 23:59,89,77,83,6.4,,,,0,18,451,1913,0,0,0,29.66,4.7,16,280,12,290
42.7,40.77898,-73.96925,29-07-06 23:59,89,74,82,5.3,,,,0,17,450,1914,0,0,0,29.75,5.5,18,250,13,260
42.7,40.77898,-73.96925,28-07-06 23:59,89,75,82,5.3,,,,0,17,449,1915,0.31,0,0,29.78,,28,230,20,240
42.7,40.77898,-73.96925,27-07-06 23:59,88,74,81,4.3,,,,0,16,448,1916,T,0,0,29.82,,18,200,13,210
42.7,40.77898,-73.96925,26-07-06 23:59,85,71,78,1.3,,,,0,13,447,1917,0,0,0,29.83,4.9,17,170,12,220
42.7,40.77898,-73.96925,25-07-06 23:59,82,72,77,0.2,,,,0,12,446,1918,0,0,0,29.89,6.2,18,100,13,160
42.7,40.77898,-73.96925,24-07-06 23:59,85,66,76,-0.8,,,,0,11,446,1919,0,0,0,29.84,4.2,17,180,12,220
42.7,40.77898,-73.96925,23-07-06 23:59,78,68,73,-3.8,,,,0,8,445,1920,0.01,0,0,29.7,3.7,17,240,12,290
42.7,40.77898,-73.96925,22-07-06 23:59,80,71,76,-0.8,,,,0,11,444,1920,0.16,0,0,29.62,5.2,23,150,14,210
42.7,40.77898,-73.96925,21-07-06 23:59,84,70,77,0.2,,,,0,12,443,1921,1.95,0,0,29.76,3.9,26,190,15,160
42.7,40.77898,-73.96925,20-07-06 23:59,81,71,76,-0.8,,,,0,11,442,1922,0,0,0,29.95,8,28,30,20,70
42.7,40.77898,-73.96925,19-07-06 23:59,86,71,78,1.2,,,,0,13,441,1923,0,0,0,29.99,6.3,18,80,14,80
42.7,40.77898,-73.96925,18-07-06 23:59,95,71,83,6.2,,,,0,18,440,1924,0.69,0,0,29.83,4.8,31,250,18,250
42.7,40.77898,-73.96925,17-07-06 23:59,95,77,86,9.2,,,,0,21,440,1924,0,0,0,29.8,4,15,280,10,240
42.7,40.77898,-73.96925,16-07-06 23:59,92,73,82,5.3,,,,0,17,439,1925,0,0,0,29.81,4.1,23,30,16,50
42.7,40.77898,-73.96925,15-07-06 23:59,83,71,77,0.3,,,,0,12,438,1926,T,0,0,29.79,1.8,12,170,9,130
42.7,40.77898,-73.96925,14-07-06 23:59,87,69,78,1.3,,,,0,13,437,1926,0,0,0,29.86,3.4,17,180,12,170
42.7,40.77898,-73.96925,13-07-06 23:59,83,71,77,0.4,,,,0,12,436,1927,0.01,0,0,29.77,6.1,18,220,13,270
42.7,40.77898,-73.96925,12-07-06 23:59,84,72,78,1.4,,,,0,13,436,1927,1.59,0,0,29.89,4.3,28,10,17,350
42.7,40.77898,-73.96925,11-07-06 23:59,88,73,80,3.5,,,,0,15,435,1928,0,0,0,29.93,5.4,18,230,13,350
42.7,40.77898,-73.96925,10-07-06 23:59,82,67,74,-2.4,,,,0,9,434,1928,0,0,0,29.9,5.8,18,180,13,230
42.7,40.77898,-73.96925,09-07-06 23:59,83,71,77,0.7,,,,0,12,433,1929,0,0,0,29.89,5.8,24,150,14,300
42.7,40.77898,-73.96925,08-07-06 23:59,82,69,76,-0.2,,,,0,11,433,1929,0,0,0,30.01,3.8,14,40,10,90
42.7,40.77898,-73.96925,07-07-06 23:59,80,63,72,-4.1,,,,0,7,432,1929,0,0,0,30.06,3.8,20,60,14,50
42.7,40.77898,-73.96925,06-07-06 23:59,77,61,69,-7,,,,0,4,431,1930,0.36,0,0,29.86,4.2,24,60,16,50
42.7,40.77898,-73.96925,05-07-06 23:59,79,68,74,-1.9,,,,0,9,431,1930,1.05,0,0,29.78,2.9,13,310,9,270
42.7,40.77898,-73.96925,04-07-06 23:59,87,77,82,6.2,,,,0,17,430,1930,T,0,0,29.78,5.1,25,270,17,260
42.7,40.77898,-73.96925,03-07-06 23:59,87,72,80,4.4,,,,0,15,430,1931,0,0,0,29.86,4.6,16,240,13,230
42.7,40.77898,-73.96925,02-07-06 23:59,87,70,78,2.5,,,,0,13,429,1931,0.03,0,0,29.86,7.6,23,250,16,270
42.7,40.77898,-73.96925,01-07-06 23:59,83,63,73,-2.3,,,,0,8,429,1931,0,0,0,29.97,6,21,240,14,250
42.7,40.77898,-73.96925,30-06-06 23:59,80,63,72,-3.1,,,,0,7,428,1931,0.17,0,0,29.85,,32,350,20,300
42.7,40.77898,-73.96925,29-06-06 23:59,83,65,74,-0.9,,,,0,9,428,1931,0.71,0,0,29.83,4.7,37,250,22,260
42.7,40.77898,-73.96925,28-06-06 23:59,84,70,77,2.2,,,,0,12,427,1931,0.57,0,0,29.83,6.1,25,120,15,160
42.7,40.77898,-73.96925,27-06-06 23:59,78,71,74,-0.5,,,,0,9,427,1931,0.11,0,0,30.01,9.3,29,170,18,180
42.7,40.77898,-73.96925,26-06-06 23:59,75,70,72,-2.3,,,,0,7,426,1931,0.11,0,0,29.97,7.8,22,180,14,170
42.7,40.77898,-73.96925,25-06-06 23:59,74,70,72,-2.1,,,,0,7,426,1931,0.08,0,0,29.96,4.5,20,150,13,160
42.7,40.77898,-73.96925,24-06-06 23:59,74,69,72,-1.9,,,,0,7,426,1931,0.62,0,0,29.92,1.2,15,230,9,230
42.7,40.77898,-73.96925,23-06-06 23:59,85,72,78,4.4,,,,0,13,425,1931,0.03,0,0,29.88,4.6,16,180,10,160
42.7,40.77898,-73.96925,22-06-06 23:59,87,69,78,4.6,,,,0,13,425,1931,0,0,0,29.89,4.8,17,240,12,240
42.7,40.77898,-73.96925,21-06-06 23:59,83,69,76,2.9,,,,0,11,425,1931,0,0,0,29.9,2.5,16,160,12,150
42.7,40.77898,-73.96925,20-06-06 23:59,83,71,77,4.1,,,,0,12,425,1931,0,0,0,29.72,5.7,22,280,13,260
42.7,40.77898,-73.96925,19-06-06 23:59,88,74,81,8.4,,,,0,16,424,1930,0,0,0,29.75,6.9,23,240,15,220
42.7,40.77898,-73.96925,18-06-06 23:59,91,71,81,8.7,,,,0,16,424,1930,0,0,0,29.88,5.9,17,250,12,230
42.7,40.77898,-73.96925,17-06-06 23:59,83,69,76,3.9,,,,0,11,424,1930,0,0,0,29.97,4.3,17,360,12,240
42.7,40.77898,-73.96925,16-06-06 23:59,85,63,74,2.2,,,,0,9,424,1930,0,0,0,29.96,4.1,16,40,13,50
42.7,40.77898,-73.96925,15-06-06 23:59,80,65,72,0.5,,,,0,7,424,1929,0,0,0,29.77,5.8,24,30,15,300
42.7,40.77898,-73.96925,14-06-06 23:59,77,66,72,0.8,,,,0,7,424,1929,0,0,0,29.78,3.8,17,60,13,50
42.7,40.77898,-73.96925,13-06-06 23:59,81,62,72,1.1,,,,0,7,424,1928,0,0,0,29.83,4.3,14,190,10,30
42.7,40.77898,-73.96925,12-06-06 23:59,73,56,64,-6.6,,,,1,0,424,1928,0,0,0,29.75,3.9,14,270,10,260
42.7,40.77898,-73.96925,11-06-06 23:59,69,52,60,-10.3,,,,5,0,424,1928,0,0,0,29.6,8.2,24,300,16,290
42.7,40.77898,-73.96925,10-06-06 23:59,67,56,62,-8,,,,3,0,424,1927,0,0,0,29.49,10,33,350,18,310
42.7,40.77898,-73.96925,09-06-06 23:59,75,59,67,-2.7,,,,0,2,424,1927,0.03,0,0,29.56,5.1,,,18,270
42.7,40.77898,-73.96925,08-06-06 23:59,66,57,62,-7.3,,,,3,0,424,1926,0.13,0,0,29.63,3.5,13,160,8,160
42.7,40.77898,-73.96925,07-06-06 23:59,65,57,61,-8,,,,4,0,425,1925,1.36,0,0,29.62,7.6,22,20,15,40
42.7,40.77898,-73.96925,06-06-06 23:59,72,59,66,-2.7,,,,0,1,425,1925,0,0,0,29.82,6.7,20,60,16,60
42.7,40.77898,-73.96925,05-06-06 23:59,71,58,64,-4.4,,,,1,0,425,1924,0,0,0,29.72,3.6,14,60,10,50
42.7,40.77898,-73.96925,04-06-06 23:59,68,57,62,-6.1,,,,3,0,425,1924,0.09,0,0,29.61,3.8,21,50,16,50
42.7,40.77898,-73.96925,03-06-06 23:59,66,58,62,-5.8,,,,3,0,426,1923,0.76,0,0,29.54,7.4,25,70,17,60
42.7,40.77898,-73.96925,02-06-06 23:59,82,66,74,6.6,,,,0,9,426,1922,2.79,0,0,29.71,,29,40,18,50
42.7,40.77898,-73.96925,01-06-06 23:59,86,64,75,7.9,,,,0,10,426,1922,0.99,0,0,29.86,,,,,
42.7,40.77898,-73.96925,31-05-06 23:59,75,64,70,3.2,,,,0,5,427,1921,0,0,0,30.01,,16,170,12,170
42.7,40.77898,-73.96925,30-05-06 23:59,88,67,78,11.5,,,,0,13,427,1920,0,0,0,29.94,5.4,17,70,14,50
42.7,40.77898,-73.96925,29-05-06 23:59,88,66,77,10.8,,,,0,12,428,1919,0.01,0,0,29.93,4.1,16,30,14,60
42.7,40.77898,-73.96925,28-05-06 23:59,83,66,74,8.1,,,,0,9,428,1919,0,0,0,29.94,4.6,16,40,14,50
42.7,40.77898,-73.96925,27-05-06 23:59,83,64,74,8.4,,,,0,9,429,1918,0.01,0,0,29.58,4.6,18,60,13,40
42.7,40.77898,-73.96925,26-05-06 23:59,74,59,66,0.7,,,,0,1,429,1917,0.24,0,0,29.53,2.2,14,170,9,130
42.7,40.77898,-73.96925,25-05-06 23:59,76,57,66,1,,,,0,1,430,1916,0,0,0,29.73,4.1,17,220,12,210
42.7,40.77898,-73.96925,24-05-06 23:59,73,52,62,-2.7,,,,3,0,431,1915,0,0,0,29.83,5.1,18,300,14,280
42.7,40.77898,-73.96925,23-05-06 23:59,68,45,56,-8.4,,,,9,0,431,1914,0,0,0,29.83,7.6,31,300,18,290
42.7,40.77898,-73.96925,22-05-06 23:59,64,48,56,-8.1,,,,9,0,432,1914,0,0,0,29.73,9.2,26,320,18,280
42.7,40.77898,-73.96925,21-05-06 23:59,70,50,60,-3.8,,,,5,0,433,1913,0.05,0,0,29.53,8.1,29,300,18,300
42.7,40.77898,-73.96925,20-05-06 23:59,68,50,59,-4.5,,,,6,0,434,1912,0,0,0,29.51,7.9,24,330,16,270
42.7,40.77898,-73.96925,19-05-06 23:59,61,50,56,-7.2,,,,9,0,434,1911,1.04,0,0,29.4,4.7,30,230,20,240
42.7,40.77898,-73.96925,18-05-06 23:59,73,57,65,2.1,,,,0,0,435,1910,0.24,0,0,29.36,5.1,21,230,14,220
42.7,40.77898,-73.96925,17-05-06 23:59,71,54,62,-0.6,,,,3,0,436,1909,0,0,0,29.42,6.9,21,230,14,220
42.7,40.77898,-73.96925,16-05-06 23:59,63,52,58,-4.4,,,,7,0,437,1908,0.67,0,0,29.5,5.2,24,60,16,50
42.7,40.77898,-73.96925,15-05-06 23:59,62,51,56,-6.1,,,,9,0,438,1907,0.64,0,0,29.74,9.9,36,60,26,60
42.7,40.77898,-73.96925,14-05-06 23:59,61,51,56,-5.8,,,,9,0,439,1906,0,0,0,29.86,7.7,21,40,16,60
42.7,40.77898,-73.96925,13-05-06 23:59,71,53,62,0.5,,,,3,0,440,1905,0,0,0,29.73,8.1,29,40,21,50
42.7,40.77898,-73.96925,12-05-06 23:59,72,58,65,3.8,,,,0,0,441,1904,1.53,0,0,29.54,7.5,28,120,16,120
42.7,40.77898,-73.96925,11-05-06 23:59,62,55,58,-3,,,,7,0,442,1903,0.1,0,0,29.67,7.8,24,150,16,110
42.7,40.77898,-73.96925,10-05-06 23:59,69,53,61,0.3,,,,4,0,443,1902,T,0,0,29.73,5.5,18,30,14,50
42.7,40.77898,-73.96925,09-05-06 23:59,62,53,58,-2.4,,,,7,0,444,1901,0,0,0,29.83,7.6,28,60,20,50
42.7,40.77898,-73.96925,08-05-06 23:59,63,53,58,-2.1,,,,7,0,445,1900,0,0,0,29.99,6.9,20,70,14,60
42.7,40.77898,-73.96925,07-05-06 23:59,67,46,56,-3.8,,,,9,0,446,1859,0,0,0,29.95,4.1,17,50,13,330
42.7,40.77898,-73.96925,06-05-06 23:59,77,50,64,4.4,,,,1,0,447,1858,0,0,0,29.66,7.1,24,340,16,330
42.7,40.77898,-73.96925,05-05-06 23:59,80,64,72,12.7,,,,0,7,449,1857,0,0,0,29.6,4.8,15,30,12,50
42.7,40.77898,-73.96925,04-05-06 23:59,82,53,68,9,,,,0,3,450,1856,0,0,0,29.68,3.7,15,170,13,150
42.7,40.77898,-73.96925,03-05-06 23:59,71,52,62,3.3,,,,3,0,451,1855,0.09,0,0,29.71,5.2,22,30,16,30
42.7,40.77898,-73.96925,02-05-06 23:59,70,49,60,1.6,,,,5,0,452,1854,0,0,0,29.83,5.9,23,70,14,90
42.7,40.77898,-73.96925,01-05-06 23:59,71,51,61,2.9,,,,4,0,453,1853,0,0,0,30.13,10.5,33,70,26,60
42.7,40.77898,-73.96925,30-04-06 23:59,70,44,57,-0.8,,,,8,0,455,1852,0,0.1,0,30.25,,21,70,15,80
42.7,40.77898,-73.96925,29-04-06 23:59,64,45,54,-3.5,,,,11,0,456,1851,0,0,0,30.27,7,22,60,17,60
42.7,40.77898,-73.96925,28-04-06 23:59,64,47,56,-1.2,,,,9,0,457,1850,0,0,0,30.06,7.4,25,30,17,40
42.7,40.77898,-73.96925,27-04-06 23:59,74,48,61,4.1,,,,4,0,459,1849,0,0,0,29.71,4.7,20,300,15,290
42.7,40.77898,-73.96925,26-04-06 23:59,60,41,50,-6.6,,,,15,0,500,1848,0,0,0,29.76,6.5,20,170,14,170
42.7,40.77898,-73.96925,25-04-06 23:59,71,48,60,3.7,,,,5,0,501,1847,0.03,0,0,29.63,5.2,29,290,17,330
42.7,40.77898,-73.96925,24-04-06 23:59,62,47,54,-2,,,,11,0,503,1846,0.23,0,0,29.69,4.6,18,80,15,90
42.7,40.77898,-73.96925,23-04-06 23:59,62,44,53,-2.6,,,,12,0,504,1845,2.34,0,0,29.76,8.1,28,50,20,50
42.7,40.77898,-73.96925,22-04-06 23:59,47,42,44,-11.3,,,,21,0,506,1844,1.23,0,0,30.04,11.2,30,90,21,90
42.7,40.77898,-73.96925,21-04-06 23:59,62,47,54,-1,,,,11,0,507,1842,0,0,0,30.09,9.4,21,40,17,60
42.7,40.77898,-73.96925,20-04-06 23:59,83,55,69,14.3,,,,0,4,508,1841,0,0,0,29.73,6.2,17,190,13,40
42.7,40.77898,-73.96925,19-04-06 23:59,75,51,63,8.7,,,,2,0,510,1840,0,0,0,29.66,6.9,26,10,17,40
42.7,40.77898,-73.96925,18-04-06 23:59,72,47,60,6,,,,5,0,511,1839,0,0,0,29.72,7.5,30,340,21,360
42.7,40.77898,-73.96925,17-04-06 23:59,63,47,55,1.4,,,,10,0,513,1838,0,0,0,29.65,9.4,26,20,17,20
42.7,40.77898,-73.96925,16-04-06 23:59,67,51,59,5.7,,,,6,0,514,1837,0,0,0,29.57,7.3,29,290,18,290
42.7,40.77898,-73.96925,15-04-06 23:59,80,52,66,13.1,,,,0,1,516,1836,0,0,0,29.39,5.5,25,310,16,280
42.7,40.77898,-73.96925,14-04-06 23:59,67,54,60,7.4,,,,5,0,518,1835,0.21,0,0,29.7,3,15,280,12,130
42.7,40.77898,-73.96925,13-04-06 23:59,78,55,66,13.8,,,,0,1,519,1834,T,0,0,29.89,6.3,32,280,21,290
42.7,40.77898,-73.96925,12-04-06 23:59,64,50,57,5.1,,,,8,0,521,1833,0,0,0,30.18,8.9,32,180,21,170
42.7,40.77898,-73.96925,11-04-06 23:59,68,45,56,4.5,,,,9,0,522,1832,0,0,0,30.18,5.2,23,180,16,170
42.7,40.77898,-73.96925,10-04-06 23:59,62,41,52,0.9,,,,13,0,524,1831,0,0,0,30.08,5.8,18,160,14,160
42.7,40.77898,-73.96925,09-04-06 23:59,58,37,48,-2.8,,,,17,0,525,1830,0,0,0,29.94,7.2,25,30,17,40
42.7,40.77898,-73.96925,08-04-06 23:59,63,37,50,-0.4,,,,15,0,527,1829,0.61,T,0,29.63,7.3,33,40,18,30
42.7,40.77898,-73.96925,07-04-06 23:59,66,45,56,6,,,,9,0,529,1828,0.01,0,0,29.55,5.9,23,160,16,170
42.7,40.77898,-73.96925,06-04-06 23:59,53,39,46,-3.7,,,,19,0,530,1827,0,0,0,29.72,6.9,22,250,16,250
42.7,40.77898,-73.96925,05-04-06 23:59,47,33,40,-9.3,,,,25,0,532,1826,0.18,0.1,0,29.56,6.7,29,290,20,290
42.7,40.77898,-73.96925,04-04-06 23:59,55,43,49,0.1,,,,16,0,533,1825,0.07,0,0,29.48,9.6,32,300,21,300
42.7,40.77898,-73.96925,03-04-06 23:59,58,47,52,3.4,,,,13,0,535,1824,0.65,0,0,29.77,7.4,23,120,20,110
42.7,40.77898,-73.96925,02-04-06 23:59,68,47,58,9.8,,,,7,0,537,1823,0,0,0,29.83,5.5,23,300,16,290
42.7,40.77898,-73.96925,01-04-06 23:59,75,53,64,16.2,,,,1,0,538,1821,0,0,0,29.67,6.7,33,270,25,280
42.7,40.77898,-73.96925,31-03-06 23:59,70,50,60,12.5,,,,5,0,540,1820,0,0,0,30,,22,180,15,220
42.7,40.77898,-73.96925,30-03-06 23:59,67,45,56,8.9,,,,9,0,542,1819,0,0,0,30.13,5.4,21,230,15,180
42.7,40.77898,-73.96925,29-03-06 23:59,63,40,52,5.3,,,,13,0,543,1818,0,0,0,30.08,5.5,17,230,13,230
42.7,40.77898,-73.96925,28-03-06 23:59,56,42,49,2.6,,,,16,0,545,1817,0,0,0,30.06,4.8,16,160,12,140
42.7,40.77898,-73.96925,27-03-06 23:59,58,38,48,2,,,,17,0,547,1816,0,0,0,29.98,6.9,22,310,16,300
42.7,40.77898,-73.96925,26-03-06 23:59,51,37,44,-1.6,,,,21,0,548,1815,0.02,0,0,29.79,7,26,330,15,290
42.7,40.77898,-73.96925,25-03-06 23:59,47,38,42,-3.3,,,,23,0,550,1814,0,0,0,29.8,8.4,22,50,17,60
42.7,40.77898,-73.96925,24-03-06 23:59,52,39,46,1.1,,,,19,0,551,1813,0,0,0,29.9,6.9,20,70,15,90
42.7,40.77898,-73.96925,23-03-06 23:59,54,34,44,-0.6,,,,21,0,553,1812,0,0,0,29.94,8,25,280,18,290
42.7,40.77898,-73.96925,22-03-06 23:59,46,31,38,-6.2,,,,27,0,555,1811,0,0,0,29.74,9.3,29,290,20,300
42.7,40.77898,-73.96925,21-03-06 23:59,44,24,34,-9.9,,,,31,0,556,1810,0,0,0,29.68,6.5,20,280,14,290
42.7,40.77898,-73.96925,20-03-06 23:59,41,27,34,-9.6,,,,31,0,558,1809,0,0,0,29.86,8.4,30,280,20,290
42.7,40.77898,-73.96925,19-03-06 23:59,42,30,36,-7.2,,,,29,0,600,1808,0,0,0,29.8,10.3,30,310,21,270
42.7,40.77898,-73.96925,18-03-06 23:59,42,29,36,-6.9,,,,29,0,601,1807,0,0,0,29.82,9.5,29,300,20,300
42.7,40.77898,-73.96925,17-03-06 23:59,46,31,38,-4.6,,,,27,0,603,1806,0,0,0,29.86,9,31,300,20,310
42.7,40.77898,-73.96925,16-03-06 23:59,48,35,42,-0.3,,,,23,0,605,1805,0,0,0,29.82,9.2,30,300,18,290
42.7,40.77898,-73.96925,15-03-06 23:59,45,37,41,-1,,,,24,0,606,1803,0,0,0,29.61,13.1,37,270,26,270
42.7,40.77898,-73.96925,14-03-06 23:59,62,39,50,8.4,,,,15,0,608,1802,0.03,0,0,29.38,11.3,39,270,24,270
42.7,40.77898,-73.96925,13-03-06 23:59,62,50,56,14.7,,,,9,0,610,1801,0,0,0,29.71,3.8,28,340,14,160
42.7,40.77898,-73.96925,12-03-06 23:59,55,49,52,11,,,,13,0,611,1800,0.23,0,0,29.94,4.4,18,160,13,170
42.7,40.77898,-73.96925,11-03-06 23:59,63,47,55,14.3,,,,10,0,613,1759,0,0,0,30.05,5.4,21,290,14,300
42.7,40.77898,-73.96925,10-03-06 23:59,74,47,60,19.5,,,,5,0,615,1758,0,0,0,29.58,10.2,35,280,24,280
42.7,40.77898,-73.96925,09-03-06 23:59,51,41,46,5.8,,,,19,0,616,1757,T,0,0,29.77,7.1,29,150,21,150
42.7,40.77898,-73.96925,08-03-06 23:59,49,29,39,-0.9,,,,26,0,618,1756,0,0,0,29.95,5.3,16,170,13,150
42.7,40.77898,-73.96925,07-03-06 23:59,44,30,37,-2.6,,,,28,0,619,1755,0,0,0,29.97,5.8,16,340,12,340
42.7,40.77898,-73.96925,06-03-06 23:59,43,31,37,-2.4,,,,28,0,621,1754,0,0,0,29.86,4.7,17,270,14,50
42.7,40.77898,-73.96925,05-03-06 23:59,45,31,38,-1.1,,,,27,0,623,1753,0,0,0,29.9,9.7,31,290,22,290
42.7,40.77898,-73.96925,04-03-06 23:59,39,24,32,-6.8,,,,33,0,624,1751,0,0,1,29.79,10.9,33,300,21,300
42.7,40.77898,-73.96925,03-03-06 23:59,33,22,28,-10.6,,,,37,0,626,1750,0,0,1,29.72,12.5,37,300,24,290
42.7,40.77898,-73.96925,02-03-06 23:59,35,29,32,-6.3,,,,33,0,627,1749,0.52,1.3,0,29.48,5.2,20,280,15,330
42.7,40.77898,-73.96925,01-03-06 23:59,41,27,34,-4.1,,,,31,0,629,1748,0,0,0,29.73,7.1,29,280,18,290
42.7,40.77898,-73.96925,28-02-06 23:59,33,22,28,-9.9,,,,37,0,630,1747,T,T,0,29.7,,22,290,16,270
42.7,40.77898,-73.96925,27-02-06 23:59,30,18,24,-13.6,,,,41,0,632,1746,0,0,0,29.84,8.1,29,270,20,280
42.7,40.77898,-73.96925,26-02-06 23:59,29,18,24,-13.4,,,,41,0,633,1745,0,0,0,29.95,12.6,43,280,25,280
42.7,40.77898,-73.96925,25-02-06 23:59,50,27,38,0.8,,,,27,0,635,1743,0,0,0,29.93,9.1,39,300,25,290
42.7,40.77898,-73.96925,24-02-06 23:59,42,28,35,-2,,,,30,0,636,1742,0,0,0,29.87,13,40,290,29,300
